created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,VWAP,AdrActCnt,BlkCnt,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeTotUSD,HashRate,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrValAdjUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-04-08-20,192,384,30,0,6,36,2.0,2020-04-08-22,2020-04-08-22,0,88.4861082,7357.505,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-11,29,58,20,0,7,27,2.0,2020-04-08-13,2020-04-08-13,0,300.7884697,7271.858333333333,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-07-23,20,31,6,4,13,23,1.55,2020-04-08-01,2020-04-08-01,0,27.047955,7170.5,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-17,14,27,7,1,56,64,1.9285714285714286,2020-04-08-19,2020-04-08-19,0,157.6647979,7321.946666666666,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-19,4,8,2,0,5,7,2.0,2020-04-08-21,2020-04-08-21,0,35.55155312,7340.653333333333,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-21,22,38,10,3,3,16,1.7272727272727273,2020-04-08-23,2020-04-08-23,0,66.55829282,7375.078333333334,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-10,52,104,8,0,5,13,2.0,2020-04-08-12,2020-04-08-12,0,96.76955381,7302.079999999999,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-03,34,65,13,1,14,28,1.911764705882353,2020-04-08-05,2020-04-08-05,0,41.59861731,7388.085,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-05,30,60,15,0,9,24,2.0,2020-04-08-07,2020-04-08-07,0,24.59399156,7328.53,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-09,2,4,1,0,4,5,2.0,2020-04-08-11,2020-04-08-11,0,58.42107795,7275.831666666666,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-06,10,20,4,0,6,10,2.0,2020-04-08-08,2020-04-08-08,0,41.85433596,7311.764999999999,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-08-08,3,5,2,1,2,5,1.6666666666666667,2020-04-08-10,2020-04-08-10,0,104.0140566,7300.558333333334,760207,144,1094349.33333333,1.35006761796008E11,1.4425353778649898E13,165548.18196051268,1.0326070452088556E8,41.89364288956558,-6.638360903622869,1.831296732084693E7,283150,1.5943139396750453E9,0.05048418273901453,0.10430255489589425,0.07664202133872113
2020-04-09-01,601,1202,81,0,8,89,2.0,2020-04-09-03,2020-04-09-03,0,52.64416388,7313.794999999999,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-13,87,168,27,6,36,69,1.9310344827586208,2020-04-09-15,2020-04-09-15,0,169.8486867,7315.586666666667,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-18,24,45,7,2,9,18,1.875,2020-04-09-20,2020-04-09-20,0,51.28786623,7288.224999999999,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-09,4,8,1,0,2,3,2.0,2020-04-09-11,2020-04-09-11,0,219.9751298,7273.185,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-15,13,22,4,1,4,9,1.6923076923076923,2020-04-09-17,2020-04-09-17,0,185.3989145,7303.360000000001,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-10,3,3,0,2,3,5,1.0,2020-04-09-12,2020-04-09-12,0,258.5175912,7247.493333333333,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-03,13,22,6,1,6,13,1.6923076923076923,2020-04-09-05,2020-04-09-05,0,12.19665884,7305.348333333334,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-08,7,8,1,3,7,11,1.1428571428571428,2020-04-09-10,2020-04-09-10,0,13.74646685,7313.935,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-17,38,76,11,0,13,24,2.0,2020-04-09-19,2020-04-09-19,0,53.18713299,7271.69,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-21,89,177,22,1,20,43,1.9887640449438202,2020-04-09-23,2020-04-09-23,0,0.2947483,7318.555,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-14,71,140,16,1,14,31,1.971830985915493,2020-04-09-16,2020-04-09-16,0,60.21235642,7294.2699999999995,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-02,39,72,18,2,16,36,1.8461538461538463,2020-04-09-04,2020-04-09-04,0,56.13884947,7288.911666666667,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-16,19,37,8,1,19,28,1.9473684210526316,2020-04-09-18,2020-04-09-18,0,175.292691,7289.005,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-04,98,186,15,5,12,32,1.8979591836734695,2020-04-09-06,2020-04-09-06,0,24.14885259,7319.055,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-12,65,106,25,18,10,53,1.6307692307692307,2020-04-09-14,2020-04-09-14,0,374.4071714,7343.903333333333,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-06,14,20,4,4,8,16,1.4285714285714286,2020-04-09-08,2020-04-09-08,0,43.31356458,7349.776666666668,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-00,127,245,40,1,10,51,1.9291338582677164,2020-04-09-02,2020-04-09-02,0,60.31185149,7325.696666666666,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-08-23,145,290,42,0,14,56,2.0,2020-04-09-01,2020-04-09-01,0,48.39295159,7343.096666666667,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-05,23,42,6,1,20,27,1.826086956521739,2020-04-09-07,2020-04-09-07,0,13.97759514,7330.555,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-07,10,18,2,2,4,8,1.8,2020-04-09-09,2020-04-09-09,0,11.1434337,7339.055,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-19,101,192,32,3,13,48,1.900990099009901,2020-04-09-21,2020-04-09-21,0,28.12416454,7309.803333333333,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-20,18,36,6,0,21,27,2.0,2020-04-09-22,2020-04-09-22,0,29.42839956,7318.759999999999,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-08-22,17,32,7,1,8,16,1.8823529411764706,2020-04-09-00,2020-04-09-00,0,31.34564175,7363.335,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-09-11,18,18,0,6,0,6,1.0,2020-04-09-13,2020-04-09-13,0,263.5908667,7333.528333333333,730620,154,1075882.70779221,1.3369100681391693E11,1.4715214060656506E13,170666.54384979967,1.1265057782639459E8,37.423461702354324,-7.716235813543233,1.831489232084693E7,289249,2.513822646258897E9,0.05048761456780198,0.10430873332804487,0.07655063022890816
2020-04-10-16,60,113,14,3,21,38,1.8833333333333333,2020-04-10-18,2020-04-10-18,0,69.32207524,6901.196666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-13,78,153,32,1,27,60,1.9615384615384615,2020-04-10-15,2020-04-10-15,0,153.4405452,6833.296666666666,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-20,50,80,18,8,15,41,1.6,2020-04-10-22,2020-04-10-22,0,115.6071527,6897.075,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-21,16,32,7,0,40,47,2.0,2020-04-10-23,2020-04-10-23,0,85.17729621,6868.935,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-09-23,79,157,7,1,11,19,1.9873417721518987,2020-04-10-01,2020-04-10-01,0,27.96230996,7294.035,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-00,53,98,9,2,43,54,1.849056603773585,2020-04-10-02,2020-04-10-02,0,88.54032232,7264.028333333333,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-12,13,25,7,1,18,26,1.9230769230769231,2020-04-10-14,2020-04-10-14,0,125.3154287,6895.511666666665,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-17,19,33,3,3,45,51,1.736842105263158,2020-04-10-19,2020-04-10-19,0,165.893529,6927.446666666666,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-04,83,145,17,16,61,94,1.7469879518072289,2020-04-10-06,2020-04-10-06,0,55.70767152,6970.535000000001,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-15,224,388,24,12,4,40,1.7321428571428572,2020-04-10-17,2020-04-10-17,0,106.8094024,6884.501666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-02,0,0,0,0,11,11,"",2020-04-10-04,2020-04-10-04,0,159.6460309,7158.425,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-05,101,188,16,4,45,65,1.8613861386138615,2020-04-10-07,2020-04-10-07,0,335.1642083,6945.091666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-01,26,51,5,1,6,12,1.9615384615384615,2020-04-10-03,2020-04-10-03,0,75.25658664,7230.305,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-09-22,20,34,8,2,49,59,1.7,2020-04-10-00,2020-04-10-00,0,13.40167504,7310.2,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-07,31,54,7,6,45,58,1.7419354838709677,2020-04-10-09,2020-04-10-09,0,69.66081024,6919.481666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-10,4,4,0,4,5,9,1.0,2020-04-10-12,2020-04-10-12,0,31.95803425,6917.474999999999,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-18,14,28,3,0,6,9,2.0,2020-04-10-20,2020-04-10-20,0,80.96186998,6921.458333333333,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-14,24,44,5,3,11,19,1.8333333333333333,2020-04-10-16,2020-04-10-16,0,74.88839507,6822.024999999999,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-11,9,13,3,4,7,14,1.4444444444444444,2020-04-10-13,2020-04-10-13,0,141.2478648,6911.88,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-19,57,111,13,1,1,15,1.9473684210526316,2020-04-10-21,2020-04-10-21,0,45.31877078,6923.64,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-09,18,29,5,5,56,66,1.6111111111111112,2020-04-10-11,2020-04-10-11,0,31.12426738,6924.571666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-03,119,238,39,0,5,44,2.0,2020-04-10-05,2020-04-10-05,0,425.986148,7078.906666666667,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-10-06,0,0,0,0,41,41,"",2020-04-10-08,2020-04-10-08,0,85.18116622,6935.338333333333,735297,163,895212.26993865,1.2565089051687971E11,1.4715214060656506E13,141235.05926136064,1.1923405315391117E8,35.82016041216469,-13.597080847185605,1.831692982084693E7,286082,1.5976585148022037E9,0.05069420632270908,0.1048609924131099,0.07684774859137605
2020-04-11-05,34,45,7,6,45,58,1.3235294117647058,2020-04-11-07,2020-04-11-07,0,35.59611883,6917.211666666667,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-07,0,0,0,0,35,35,"",2020-04-11-09,2020-04-11-09,0,29.83197136,6881.451666666667,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-04,23,41,7,2,31,40,1.7826086956521738,2020-04-11-06,2020-04-11-06,0,22.70072171,6939.348333333332,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-15,17,24,5,5,38,48,1.411764705882353,2020-04-11-17,2020-04-11-17,0,80.45484002,6820.028333333333,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-08,6,6,0,2,7,9,1.0,2020-04-11-10,2020-04-11-10,0,5.79812114,6868.97,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-01,20,38,9,1,8,18,1.9,2020-04-11-03,2020-04-11-03,0,19.91114948,6921.558333333334,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-03,0,0,0,0,32,32,"",2020-04-11-05,2020-04-11-05,0,9.947561009,6932.206666666668,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-16,8,14,5,2,11,18,1.75,2020-04-11-18,2020-04-11-18,0,52.1855844,6815.968333333333,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-11,11,22,4,0,6,10,2.0,2020-04-11-13,2020-04-11-13,0,14.24113468,6881.013333333333,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-02,28,45,5,4,35,44,1.6071428571428572,2020-04-11-04,2020-04-11-04,0,139.4473185,6931.995,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-06,2,4,2,0,19,21,2.0,2020-04-11-08,2020-04-11-08,0,13.27873117,6893.941666666667,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-14,42,66,8,8,8,24,1.5714285714285714,2020-04-11-16,2020-04-11-16,0,123.4251046,6845.463333333333,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-13,9,13,2,1,24,27,1.4444444444444444,2020-04-11-15,2020-04-11-15,0,16.30823632,6846.043333333334,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-21,20,34,5,5,33,43,1.7,2020-04-11-23,2020-04-11-23,0,10.11660535,6879.918333333334,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-10-23,18,27,5,3,38,46,1.5,2020-04-11-01,2020-04-11-01,0,62.45240231,6916.235,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-18,38,47,5,13,10,28,1.236842105263158,2020-04-11-20,2020-04-11-20,0,57.19789111,6803.503333333334,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
2020-04-11-00,13,14,1,5,33,39,1.0769230769230769,2020-04-11-02,2020-04-11-02,0,25.74672918,6916.718333333333,634944,159,788666.27044025,1.2609244615663507E11,1.4715214060656506E13,94873.23371636764,1.1630806411945938E8,35.419434918832636,38.793047622370814,1.831891732084693E7,249141,8.641216586080248E8,0.05069204659853482,0.05711178807451561,0.07662384480736409
